txn_id,account_id,merchant_id,amount,txn_timestamp,txn_hour
520,17347,4015,266.19,2024-01-09 15:23:00,15
521,6366,6820,273.49,2024-03-04 14:25:00,14
522,20961,4722,31.92,2024-02-13 17:54:00,17
523,23796,7301,10.36,2024-02-21 05:42:00,5
524,12775,4931,91.1,2024-01-08 17:27:00,17
525,5272,4839,703.59,2024-02-01 11:34:00,11
526,14871,6876,1261.16,2024-02-24 12:53:00,12
527,9487,196,56.62,2024-01-16 08:32:00,8
528,23910,325,28.25,2024-02-07 12:42:00,12
529,7824,1826,173.56,2024-02-11 02:41:00,2
530,16305,1629,3.36,2024-02-18 20:19:00,20
531,23125,17,32.46,2024-02-08 23:46:00,23
532,19461,2361,10.27,2024-02-03 05:23:00,5
533,1468,781,312.54,2024-03-30 06:02:00,6
534,1504,7210,29.75,2024-03-01 12:40:00,12
535,21539,5659,831.48,2024-03-25 21:42:00,21
536,15473,5506,263.07,2024-02-20 23:34:00,23
537,18544,6654,33.03,2024-01-10 22:20:00,22
538,19327,1341,109.26,2024-02-25 06:36:00,6
539,693,6313,88.76,2024-03-05 02:17:00,2
540,19980,5578,26.68,2024-01-19 16:49:00,16
541,9136,992,23.63,2024-01-05 22:21:00,22
542,10711,3454,94.52,2024-03-18 17:10:00,17
543,3255,5510,17.89,2024-02-25 12:17:00,12
544,7475,5584,78.26,2024-03-13 06:56:00,6
545,12562,5644,58.27,2024-03-19 15:04:00,15
546,9797,7264,1096.09,2024-02-03 12:12:00,12
547,4378,1301,66.16,2024-02-27 06:10:00,6
548,3836,512,166.95,2024-01-13 16:30:00,16
549,22110,2169,49.75,2024-01-26 09:35:00,9
550,18422,317,65.68,2024-01-27 07:04:00,7
551,362,1979,39.95,2024-03-23 18:25:00,18
552,19106,6071,354.85,2024-03-07 07:50:00,7
553,15804,4224,16.44,2024-03-05 14:41:00,14
554,21921,1614,139.97,2024-01-29 03:06:00,3
555,19636,5789,26.59,2024-01-08 07:23:00,7
556,801,4784,152.07,2024-02-29 04:53:00,4
557,13408,1071,45.7,2024-02-27 10:01:00,10
558,21967,1502,23.15,2024-02-11 06:12:00,6
559,6533,4124,117.35,2024-03-19 14:39:00,14
560,8159,2657,47.3,2024-02-21 12:13:00,12
561,8275,3920,13.67,2024-01-05 13:44:00,13
562,7071,475,27.81,2024-01-25 00:23:00,0
563,19979,2041,83.96,2024-01-29 06:37:00,6
564,20632,6765,263.5,2024-01-22 08:22:00,8
565,23449,293,15.02,2024-01-03 08:25:00,8
566,22509,1906,64.37,2024-02-10 06:00:00,6
567,14162,6927,209.49,2024-01-14 10:23:00,10
568,16191,1581,74.75,2024-02-03 17:49:00,17
569,23356,4309,224.69,2024-02-21 15:28:00,15
570,16786,3086,39.08,2024-03-19 17:04:00,17
571,13060,5445,67.58,2024-01-25 09:53:00,9
572,20492,4843,66.6,2024-02-26 22:19:00,22
573,17656,4603,4.62,2024-01-15 00:13:00,0
574,13878,2498,40.88,2024-02-17 23:55:00,23
575,297,1379,12.03,2024-03-24 20:55:00,20
576,13432,550,15.61,2024-02-13 06:49:00,6
577,11033,4286,11.93,2024-02-17 20:00:00,20
578,7785,5557,56.59,2024-02-19 19:56:00,19
579,16959,2148,153.32,2024-01-01 06:58:00,6
580,131,3040,21.92,2024-01-14 06:03:00,6
581,12781,6850,33.13,2024-02-26 16:22:00,16
582,19976,4299,47.61,2024-03-15 17:22:00,17
583,17104,4348,269.06,2024-01-07 06:48:00,6
584,18999,6800,47.27,2024-01-07 07:32:00,7
585,9284,1185,127.97,2024-01-01 07:17:00,7
586,22807,4377,100.87,2024-01-28 16:57:00,16
587,24214,7493,26.61,2024-03-10 19:25:00,19
588,16961,1799,102.95,2024-02-25 18:56:00,18
589,7767,2840,168.49,2024-03-28 21:30:00,21
590,5424,6524,201.62,2024-03-29 07:18:00,7
591,8602,1261,53.9,2024-03-19 16:26:00,16
592,21808,5623,191.52,2024-01-21 14:11:00,14
593,16261,6680,10.13,2024-02-16 13:54:00,13
594,12521,6760,17.98,2024-03-16 02:01:00,2
595,13535,737,100.27,2024-02-15 07:02:00,7
596,10162,2672,264.13,2024-03-09 22:59:00,22
597,13928,1787,24.96,2024-02-20 12:45:00,12
598,4711,6978,32.26,2024-03-25 11:53:00,11
599,3006,5767,52.95,2024-03-20 03:38:00,3
600,9983,490,33.84,2024-03-28 12:58:00,12
601,993,4019,43.54,2024-03-09 13:33:00,13
602,21262,1783,26.24,2024-03-27 09:03:00,9
603,3740,4970,16.99,2024-01-30 12:09:00,12
604,22227,1420,41.09,2024-01-11 15:07:00,15
605,5223,3594,28.32,2024-02-02 09:28:00,9
606,21383,741,62.18,2024-03-01 12:23:00,12
607,6310,2179,552.96,2024-02-29 21:53:00,21
608,15173,5643,122.32,2024-01-26 06:28:00,6
609,8590,4387,38.06,2024-02-01 15:45:00,15
610,15040,4628,190.29,2024-02-10 16:37:00,16
611,16610,4805,275.88,2024-03-17 21:15:00,21
612,37,745,49.21,2024-01-15 10:01:00,10
613,5910,6263,32.38,2024-03-13 06:28:00,6
614,10419,3038,44.91,2024-03-11 08:53:00,8
615,17988,7275,379.16,2024-03-07 15:49:00,15
616,7534,7389,56.6,2024-01-25 20:33:00,20
617,10166,3678,31.08,2024-01-25 20:44:00,20
618,10515,390,79.64,2024-01-07 06:50:00,6
619,16273,2552,50.0,2024-01-24 02:57:00,2
620,9438,35,2.55,2024-02-06 06:42:00,6
621,13042,5100,135.21,2024-01-13 23:11:00,23
622,6269,3585,8.8,2024-01-17 21:36:00,21
623,24389,1823,216.61,2024-03-16 17:46:00,17
624,11340,4328,166.48,2024-02-09 20:51:00,20
625,13910,1204,8.17,2024-03-28 06:31:00,6
626,10884,7311,104.41,2024-02-05 10:57:00,10
627,20660,1921,12.02,2024-01-26 20:14:00,20
628,10397,6488,11.08,2024-01-08 17:23:00,17
629,21360,6208,19.98,2024-03-13 16:48:00,16
630,21761,3371,55.31,2024-02-07 07:28:00,7
631,11556,4504,378.63,2024-03-30 12:26:00,12
632,2844,602,10.2,2024-02-07 14:13:00,14
633,5573,2995,25.76,2024-02-09 08:38:00,8
634,5510,3260,148.74,2024-03-05 13:31:00,13
635,2745,6535,163.86,2024-03-19 06:42:00,6
636,18631,5688,20.2,2024-01-12 11:54:00,11
637,6487,752,184.72,2024-01-10 05:05:00,5
638,16691,2712,227.03,2024-02-07 15:42:00,15
639,13043,1894,145.73,2024-01-12 11:15:00,11
640,372,2801,12.41,2024-01-23 12:54:00,12
641,13298,1510,544.85,2024-02-28 14:36:00,14
642,13763,716,74.59,2024-02-22 18:11:00,18
643,3189,2154,283.62,2024-02-07 17:37:00,17
644,20123,1034,12.64,2024-02-01 02:31:00,2
645,10618,6487,9.97,2024-03-20 08:50:00,8
646,18243,6786,35.6,2024-01-27 23:51:00,23
647,2895,5926,16.62,2024-01-06 16:14:00,16
648,13913,3050,61.95,2024-03-10 10:53:00,10
649,11103,4755,59.43,2024-01-17 23:13:00,23
650,13587,240,248.83,2024-03-06 10:05:00,10
651,8021,6130,257.43,2024-03-29 08:56:00,8
652,6145,1452,7.34,2024-03-08 11:00:00,11
653,19886,651,72.81,2024-02-04 10:26:00,10
654,24077,5709,18.98,2024-03-23 07:50:00,7
655,23521,6534,29.47,2024-03-17 13:50:00,13
656,17835,7026,79.17,2024-02-08 21:51:00,21
657,20426,4700,71.41,2024-03-01 12:46:00,12
658,17722,3107,503.92,2024-03-01 07:27:00,7
659,2315,1983,35.48,2024-03-07 09:14:00,9
660,24885,1445,110.91,2024-01-11 07:44:00,7
661,54,3587,34.99,2024-02-12 23:30:00,23
662,24322,5156,8.53,2024-03-12 21:28:00,21
663,12115,2720,90.45,2024-02-15 07:46:00,7
664,19924,6762,56.7,2024-02-27 15:08:00,15
665,3360,2285,64.86,2024-01-28 17:35:00,17
666,4794,4439,58.13,2024-02-09 05:08:00,5
667,3272,3424,126.58,2024-01-15 10:26:00,10
668,24314,1402,460.71,2024-02-19 09:30:00,9
669,10189,397,80.29,2024-03-24 20:12:00,20
670,3220,6679,172.23,2024-03-16 09:50:00,9
671,12016,5264,795.78,2024-01-08 06:01:00,6
672,16680,1314,162.41,2024-02-27 09:30:00,9
673,23956,3203,44.79,2024-02-07 06:29:00,6
674,16573,5262,81.57,2024-03-29 10:37:00,10
675,14475,7013,50.77,2024-01-20 15:21:00,15
676,4698,5933,59.26,2024-01-25 10:13:00,10
677,20571,510,528.97,2024-01-16 20:58:00,20
678,4577,3621,6.11,2024-03-10 09:34:00,9
679,588,7285,592.69,2024-01-21 14:36:00,14
680,5615,4796,11.69,2024-03-21 11:40:00,11
681,20757,637,26.28,2024-01-11 21:57:00,21
682,15837,2314,187.54,2024-03-22 10:18:00,10
683,1973,5122,135.12,2024-02-14 07:53:00,7
684,2006,5587,70.77,2024-03-02 04:08:00,4
685,10664,5573,43.99,2024-03-28 16:37:00,16
686,8814,4864,41.34,2024-02-13 20:53:00,20
687,5654,2444,200.11,2024-02-05 22:51:00,22
688,22279,3975,23.35,2024-02-21 08:32:00,8
689,7720,5199,11.73,2024-01-17 18:23:00,18
690,3911,539,55.71,2024-01-05 15:59:00,15
691,20604,7494,62.73,2024-03-23 12:19:00,12
692,2419,4382,38.23,2024-02-02 09:49:00,9
693,22983,6072,7.1,2024-01-30 12:19:00,12
694,9802,6614,183.45,2024-01-15 07:46:00,7
695,17887,5873,4.15,2024-01-17 12:01:00,12
696,20476,15,21.8,2024-02-23 10:17:00,10
697,19304,3736,264.11,2024-01-23 19:43:00,19
698,1782,2007,28.84,2024-01-02 10:31:00,10
699,18623,2687,25.6,2024-02-15 06:56:00,6
700,13358,4372,40.63,2024-03-03 17:36:00,17
701,19896,572,24.85,2024-02-11 06:51:00,6
702,17913,7476,85.52,2024-01-14 21:10:00,21
703,5071,5012,166.12,2024-03-18 22:37:00,22
704,4004,1713,19.8,2024-03-17 15:45:00,15
705,10217,2421,120.32,2024-02-26 23:41:00,23
706,15339,2131,53.09,2024-01-16 10:16:00,10
707,17446,610,354.45,2024-01-26 06:17:00,6
708,24716,2856,137.55,2024-03-04 13:59:00,13
709,6385,282,59.8,2024-03-02 10:02:00,10
710,10590,7336,109.58,2024-02-11 06:08:00,6
711,12183,7184,10.06,2024-02-20 05:23:00,5
712,344,7248,114.5,2024-03-03 02:17:00,2
713,8156,2930,7.4,2024-01-16 18:22:00,18
714,20397,2768,16.46,2024-03-07 14:54:00,14
715,14634,4674,477.03,2024-03-14 22:31:00,22
716,628,2470,31.56,2024-03-01 18:21:00,18
717,861,5900,36.49,2024-02-16 19:08:00,19
718,17247,1554,30.4,2024-02-24 22:54:00,22
719,177,4998,164.66,2024-01-08 09:41:00,9
720,1415,5594,9.26,2024-02-13 15:19:00,15
721,13548,6637,71.44,2024-02-13 12:56:00,12
722,438,6007,9.08,2024-03-02 17:22:00,17
723,233,4636,43.09,2024-02-14 11:24:00,11
724,8969,1089,46.95,2024-03-20 10:21:00,10
725,23660,391,77.01,2024-01-10 16:27:00,16
726,5448,6123,29.81,2024-01-27 11:23:00,11
727,20007,548,260.04,2024-01-25 02:34:00,2
728,24768,5368,243.45,2024-02-22 14:58:00,14
729,4235,4110,102.25,2024-02-26 23:02:00,23
730,21906,4140,135.88,2024-03-16 13:27:00,13
731,16281,5167,6.42,2024-03-03 07:28:00,7
732,23912,6778,76.28,2024-02-15 15:45:00,15
733,20056,3754,38.7,2024-02-08 17:22:00,17
734,17926,6967,326.93,2024-02-14 23:52:00,23
735,7686,754,160.76,2024-02-19 14:01:00,14
736,5590,4759,25.97,2024-02-25 18:20:00,18
737,12999,3160,121.02,2024-03-27 15:43:00,15
738,10958,165,54.22,2024-02-29 16:48:00,16
739,20485,3341,14.18,2024-01-19 22:23:00,22
740,10689,3272,27.93,2024-01-04 12:00:00,12
741,9185,2680,55.65,2024-03-16 16:53:00,16
742,19150,622,53.98,2024-01-02 07:04:00,7
743,19931,5296,32.18,2024-02-04 15:18:00,15
744,254,6190,11.27,2024-03-20 20:26:00,20
745,15235,1067,148.42,2024-02-02 17:06:00,17
746,1973,3182,17.3,2024-02-04 16:54:00,16
747,13820,12,31.0,2024-02-16 12:05:00,12
748,6768,6760,343.43,2024-01-08 22:21:00,22
749,2036,1960,13.69,2024-03-13 23:25:00,23
750,20426,900,49.41,2024-03-23 00:07:00,0
751,15702,4262,62.19,2024-03-04 10:43:00,10
752,19494,7163,163.19,2024-03-23 06:30:00,6
753,13543,2124,59.15,2024-01-08 12:36:00,12
754,5305,4706,20.91,2024-03-23 14:25:00,14
755,21550,6156,49.31,2024-01-22 08:42:00,8
756,18935,4910,17.88,2024-01-05 17:50:00,17
757,17190,2376,35.72,2024-02-04 17:12:00,17
758,24147,1214,399.66,2024-02-07 10:51:00,10
759,21626,6974,247.77,2024-03-09 07:28:00,7
760,108,3576,120.03,2024-02-15 13:40:00,13
761,15767,7249,377.09,2024-01-13 01:46:00,1
762,10514,3398,3.18,2024-02-25 14:03:00,14
763,19556,7054,161.99,2024-01-16 11:45:00,11
764,15787,6758,79.67,2024-01-06 07:48:00,7
765,14830,6294,98.66,2024-03-22 18:30:00,18
766,6149,1057,14.63,2024-01-16 18:52:00,18
767,2578,6302,519.41,2024-01-05 14:30:00,14
768,7328,5868,64.49,2024-03-17 20:52:00,20
769,15610,4904,83.41,2024-01-02 11:00:00,11
770,18256,3869,26.26,2024-03-20 11:17:00,11
771,387,3461,75.36,2024-02-15 14:44:00,14
772,4671,2978,152.45,2024-02-07 08:14:00,8
773,15586,2353,38.63,2024-02-24 16:15:00,16
774,23546,826,129.11,2024-03-01 13:51:00,13
775,14273,6945,55.63,2024-01-31 12:54:00,12
776,20029,5673,83.21,2024-01-11 09:52:00,9
777,3390,3445,19.44,2024-02-10 11:07:00,11
778,4660,715,65.27,2024-03-11 09:41:00,9
779,8544,4838,49.98,2024-02-19 22:54:00,22
780,1110,857,190.35,2024-02-17 09:43:00,9
781,5806,4951,21.25,2024-01-08 13:01:00,13
782,8169,5817,35.64,2024-01-18 07:42:00,7
783,16180,3976,45.76,2024-02-25 06:01:00,6
784,21267,6752,22.12,2024-03-16 10:49:00,10
785,8565,6024,25.6,2024-03-29 10:53:00,10
786,11018,2011,64.17,2024-03-25 21:43:00,21
787,5768,2481,200.94,2024-01-09 10:25:00,10
788,20445,2254,3.57,2024-01-10 12:03:00,12
789,18118,7192,35.27,2024-01-15 08:46:00,8
790,13576,3149,31.55,2024-01-05 10:25:00,10
791,16826,401,17.29,2024-03-29 05:53:00,5
792,22626,856,477.62,2024-02-27 18:21:00,18
793,17126,6433,39.53,2024-02-03 00:23:00,0
794,17567,3661,27.66,2024-03-21 12:41:00,12
795,24102,4756,41.59,2024-02-09 10:03:00,10
796,1635,922,70.34,2024-01-12 05:26:00,5
797,10114,6726,198.25,2024-01-11 18:28:00,18
798,15750,783,247.83,2024-02-15 07:11:00,7
799,20228,1441,263.69,2024-02-13 02:26:00,2
800,3778,152,69.98,2024-03-27 21:09:00,21
801,19747,896,196.45,2024-02-05 08:20:00,8
802,19,3138,15.66,2024-03-11 14:06:00,14
803,1533,7147,15.7,2024-01-12 14:29:00,14
804,23763,486,77.49,2024-01-16 17:50:00,17
805,21302,5027,186.21,2024-03-14 17:19:00,17
806,24479,2614,73.09,2024-03-10 15:55:00,15
807,19888,4214,126.13,2024-01-22 19:36:00,19
808,4637,4082,25.92,2024-03-11 14:54:00,14
809,18668,4075,140.07,2024-01-01 13:06:00,13
810,19327,895,22.19,2024-01-23 13:51:00,13
811,23712,4416,71.11,2024-01-06 09:32:00,9
812,7965,1044,55.27,2024-03-30 04:34:00,4
813,6387,5997,34.09,2024-01-16 14:56:00,14
814,14655,2767,290.15,2024-03-22 17:01:00,17
815,4711,1125,19.8,2024-01-12 08:54:00,8
816,21470,4084,15.77,2024-02-15 14:06:00,14
817,9283,632,799.97,2024-03-08 11:56:00,11
818,19743,4545,15.32,2024-03-02 01:38:00,1
819,12980,4426,167.48,2024-02-25 10:36:00,10
820,9576,2369,33.05,2024-02-12 04:27:00,4
821,3515,6917,96.33,2024-02-24 05:07:00,5
822,19871,4366,110.43,2024-01-01 14:02:00,14
823,24129,3142,102.84,2024-01-29 23:16:00,23
824,447,4156,228.09,2024-03-04 14:20:00,14
825,615,6373,46.73,2024-03-12 20:19:00,20
826,16868,673,188.07,2024-02-12 06:46:00,6
827,4478,2046,127.33,2024-03-21 14:23:00,14
828,10108,2078,73.54,2024-01-05 12:32:00,12
829,6166,863,14.82,2024-03-20 08:28:00,8
830,12654,409,42.33,2024-02-26 08:51:00,8
831,18479,575,88.41,2024-01-14 23:23:00,23
832,23838,2757,1094.51,2024-01-23 23:33:00,23
833,3341,7063,30.96,2024-01-17 20:00:00,20
834,12573,5183,3.98,2024-03-01 21:55:00,21
835,7299,4161,42.68,2024-03-04 07:43:00,7
836,5319,4227,2.52,2024-03-25 13:45:00,13
837,22498,5702,105.63,2024-01-06 15:04:00,15
838,24962,753,186.18,2024-02-07 11:53:00,11
839,9932,5622,29.83,2024-03-23 04:55:00,4
840,11380,6263,15.82,2024-02-28 14:34:00,14
841,2162,4621,436.4,2024-01-23 17:40:00,17
842,20951,6487,49.71,2024-01-04 15:07:00,15
843,16497,4079,294.66,2024-02-03 06:25:00,6
844,17189,4207,585.84,2024-02-22 17:16:00,17
845,16864,4560,279.29,2024-01-21 17:01:00,17
846,10439,1123,1.65,2024-01-24 16:27:00,16
847,15352,4679,220.07,2024-02-08 10:36:00,10
848,16006,2741,46.48,2024-01-16 11:23:00,11
849,5459,4396,125.48,2024-01-21 17:00:00,17
850,9942,736,18.21,2024-03-24 20:42:00,20
851,11155,3383,6.69,2024-02-25 11:15:00,11
852,3389,1353,61.96,2024-01-20 10:16:00,10
853,6660,6546,82.85,2024-01-24 19:21:00,19
854,6863,7254,112.67,2024-01-08 09:50:00,9
855,8821,5751,61.05,2024-03-10 09:12:00,9
856,22827,2580,5.55,2024-01-03 10:28:00,10
857,3374,5695,32.63,2024-01-22 10:12:00,10
858,6029,495,67.54,2024-03-09 15:02:00,15
859,16202,6384,323.53,2024-02-16 23:59:00,23
860,16126,5379,399.29,2024-03-19 19:30:00,19
861,14274,5985,33.59,2024-02-25 15:24:00,15
862,16719,2652,77.74,2024-01-22 09:42:00,9
863,11328,3025,162.65,2024-02-01 07:07:00,7
864,16542,7091,32.02,2024-03-10 17:44:00,17
865,6522,4910,50.11,2024-02-09 02:00:00,2
866,4310,1872,20.21,2024-02-08 13:33:00,13
867,11810,2475,86.98,2024-03-12 17:28:00,17
868,16782,3922,45.14,2024-03-11 05:07:00,5
869,2264,1803,54.58,2024-02-29 16:28:00,16
870,3058,7114,33.75,2024-01-09 17:41:00,17
871,962,2855,79.45,2024-01-21 15:38:00,15
872,2561,5573,226.92,2024-01-23 11:13:00,11
873,10951,1449,47.12,2024-01-16 16:59:00,16
874,5084,5717,13.57,2024-03-12 23:15:00,23
875,5315,5653,78.49,2024-03-23 01:03:00,1
876,19917,1464,187.28,2024-03-29 10:17:00,10
877,13252,3976,210.21,2024-01-06 20:46:00,20
878,18414,4000,8.98,2024-03-26 11:00:00,11
879,15598,3870,18.52,2024-02-05 10:05:00,10
880,16779,5100,11.21,2024-01-13 16:59:00,16
881,17665,837,45.7,2024-02-02 15:55:00,15
882,4151,2005,79.29,2024-02-16 09:13:00,9
883,4845,7459,30.03,2024-03-02 13:04:00,13
884,20039,7219,37.3,2024-01-17 13:22:00,13
885,2273,6849,89.04,2024-01-06 06:57:00,6
886,14315,7141,488.13,2024-01-07 22:40:00,22
887,7312,3267,36.68,2024-01-01 15:44:00,15
888,4730,3716,77.71,2024-02-13 10:11:00,10
889,5569,549,56.38,2024-01-25 01:47:00,1
890,12544,4599,400.94,2024-03-09 06:31:00,6
891,19463,2878,17.89,2024-02-21 09:23:00,9
892,1962,1731,48.92,2024-03-28 11:52:00,11
893,14327,4183,99.37,2024-02-15 07:26:00,7
894,2444,512,15.77,2024-03-18 01:33:00,1
895,3076,3088,93.33,2024-03-01 05:04:00,5
896,17355,5017,10.3,2024-01-19 13:28:00,13
897,8857,1887,27.29,2024-03-27 16:57:00,16
898,81,3816,9.5,2024-03-01 08:28:00,8
899,15333,1309,385.99,2024-03-06 00:22:00,0
900,15861,1616,507.13,2024-02-06 10:14:00,10
901,3186,5886,15.38,2024-01-20 12:14:00,12
902,3563,1704,12.53,2024-02-19 16:40:00,16
903,21651,2971,30.33,2024-02-10 08:27:00,8
904,14552,4708,385.98,2024-03-01 23:34:00,23
905,22962,6546,49.88,2024-02-13 14:37:00,14
906,21145,4913,561.54,2024-01-20 16:01:00,16
907,12415,390,854.73,2024-01-27 15:20:00,15
908,10149,3153,182.01,2024-03-22 11:25:00,11
909,21278,630,96.22,2024-01-08 23:32:00,23
910,7054,6861,84.21,2024-02-23 15:00:00,15
911,16915,2478,130.37,2024-03-17 10:33:00,10
912,17354,3391,42.05,2024-03-13 09:36:00,9
913,11172,6369,105.78,2024-01-03 23:23:00,23
914,19530,3763,261.23,2024-01-19 21:59:00,21
915,2009,4912,184.21,2024-02-22 09:49:00,9
916,18234,2222,28.37,2024-01-10 23:41:00,23
917,24332,6119,429.85,2024-01-06 16:40:00,16
918,15073,2297,36.36,2024-03-29 21:32:00,21
919,2791,3541,7.88,2024-01-21 15:22:00,15
920,12549,3266,9.43,2024-03-04 08:38:00,8
921,17728,629,9.27,2024-03-20 10:19:00,10
922,11558,3255,24.64,2024-03-07 09:07:00,9
923,20366,3082,82.49,2024-03-22 16:24:00,16
924,13038,3523,481.75,2024-01-09 18:10:00,18
925,16078,3404,18.72,2024-01-16 17:39:00,17
926,3719,5822,43.06,2024-03-20 12:58:00,12
927,13586,7051,60.7,2024-02-15 07:31:00,7
928,5679,5278,12.34,2024-01-20 22:21:00,22
929,17263,3734,100.6,2024-03-21 21:31:00,21
930,4847,7254,23.34,2024-03-16 19:12:00,19
931,16938,1767,56.24,2024-01-28 12:49:00,12
932,3615,5274,6.88,2024-02-19 17:54:00,17
933,13962,6080,28.89,2024-03-27 17:07:00,17
934,9501,6536,187.86,2024-01-28 11:23:00,11
935,16003,5346,188.34,2024-01-29 17:51:00,17
936,21223,689,17.8,2024-03-01 08:07:00,8
937,12608,7091,79.02,2024-01-24 07:21:00,7
938,4041,1570,31.86,2024-02-12 07:03:00,7
939,19733,244,38.79,2024-01-23 12:36:00,12
940,12493,2307,1.36,2024-01-13 14:21:00,14
941,2959,5830,425.22,2024-03-06 22:42:00,22
942,22791,4094,125.77,2024-02-21 08:24:00,8
943,19882,4721,141.92,2024-01-04 08:40:00,8
944,22456,2882,9.89,2024-03-15 12:23:00,12
945,18230,4952,20.81,2024-02-15 08:10:00,8
946,14049,4822,90.85,2024-02-13 08:06:00,8
947,4724,3107,50.09,2024-02-12 21:42:00,21
948,19427,1963,54.9,2024-01-21 09:38:00,9
949,9176,6380,280.47,2024-02-17 07:14:00,7
950,22307,2017,21.47,2024-02-26 08:43:00,8
951,23798,3015,214.14,2024-01-10 09:34:00,9
952,21248,6350,5.2,2024-01-29 11:53:00,11
953,13418,404,73.44,2024-03-24 19:29:00,19
954,16823,7169,89.09,2024-02-05 21:51:00,21
955,11214,5364,37.19,2024-03-04 09:30:00,9
956,13565,2588,143.37,2024-02-02 17:47:00,17
957,19446,7169,22.94,2024-03-03 16:39:00,16
958,18745,3593,801.01,2024-02-29 13:43:00,13
959,3824,6327,226.68,2024-01-21 09:13:00,9
960,9586,4233,35.71,2024-03-04 09:14:00,9
961,23634,6578,55.77,2024-01-22 06:21:00,6
962,19546,6256,32.9,2024-03-09 07:36:00,7
963,1362,4295,1.23,2024-02-12 06:52:00,6
964,16199,6628,141.06,2024-01-20 20:09:00,20
965,16447,1464,89.54,2024-01-19 08:45:00,8
966,9020,1198,84.59,2024-02-13 22:44:00,22
967,17749,1552,116.59,2024-03-15 10:12:00,10
968,10185,3443,30.41,2024-03-19 08:58:00,8
969,9026,3870,15.96,2024-03-05 20:42:00,20
970,24676,2756,188.16,2024-02-09 21:01:00,21
971,9535,5755,91.4,2024-03-01 22:06:00,22
972,12523,4520,82.97,2024-01-11 06:08:00,6
973,8203,5737,214.66,2024-01-06 01:04:00,1
974,21059,6290,35.33,2024-03-01 04:03:00,4
975,12011,6184,381.7,2024-02-13 06:19:00,6
976,20795,4572,147.25,2024-01-29 16:48:00,16
977,18707,4860,85.43,2024-02-21 22:37:00,22
978,24779,4510,27.48,2024-03-16 09:59:00,9
979,9504,1453,18.58,2024-03-21 06:20:00,6
980,12765,6935,30.01,2024-03-14 10:20:00,10
981,12564,3442,51.59,2024-01-18 13:13:00,13
982,408,2619,9.73,2024-01-06 10:50:00,10
983,11606,5804,98.37,2024-01-19 09:31:00,9
984,12515,3934,15.06,2024-01-31 00:08:00,0
985,9628,5903,94.27,2024-02-13 17:03:00,17
986,9368,2949,102.97,2024-02-18 17:20:00,17
987,16795,6352,15.34,2024-02-15 13:29:00,13
988,12245,4577,23.5,2024-02-09 02:17:00,2
989,186,5818,107.78,2024-03-17 09:45:00,9
990,14782,6454,24.26,2024-01-04 10:54:00,10
991,18054,3014,21.35,2024-03-23 20:40:00,20
992,22531,4697,28.95,2024-02-17 13:37:00,13
993,16715,2070,23.14,2024-03-28 00:35:00,0
994,12609,5723,339.13,2024-03-28 18:50:00,18
995,13562,5073,21.75,2024-02-08 18:01:00,18
996,12627,2931,28.57,2024-01-09 10:18:00,10
997,10817,1635,714.45,2024-02-01 20:30:00,20
998,2615,2506,57.4,2024-02-22 12:35:00,12
999,2634,1195,664.99,2024-03-13 17:01:00,17
1000,12905,3369,101.05,2024-03-26 19:44:00,19
1001,9300,1310,40.31,2024-01-28 15:30:00,15
1002,18558,1177,18.34,2024-02-17 17:57:00,17
1003,19967,6479,92.68,2024-03-16 04:52:00,4
1004,4614,6474,119.33,2024-01-08 06:31:00,6
1005,4149,1701,2282.28,2024-03-20 22:18:00,22
1006,19198,6518,37.17,2024-01-31 14:03:00,14
1007,410,5410,170.57,2024-03-15 16:48:00,16
1008,23168,4621,15.51,2024-01-03 02:31:00,2
1009,9072,4951,65.82,2024-02-01 09:27:00,9
1010,6359,1343,10.86,2024-01-14 16:07:00,16
1011,15555,262,61.49,2024-01-20 08:33:00,8
1012,3496,2749,48.41,2024-01-08 10:47:00,10
1013,19148,6830,23.34,2024-03-26 09:54:00,9
1014,17288,3004,72.38,2024-02-19 17:38:00,17
1015,19050,6954,72.9,2024-01-24 12:54:00,12
1016,15327,3742,42.79,2024-01-26 08:52:00,8
1017,14560,6959,132.4,2024-02-18 09:24:00,9
1018,18047,993,31.58,2024-01-16 09:31:00,9
1019,7792,526,36.61,2024-02-12 17:10:00,17
1020,1152,4559,1.77,2024-03-18 15:12:00,15
1021,21944,4784,92.63,2024-03-29 20:40:00,20
1022,20018,1114,102.74,2024-03-20 04:44:00,4
1023,2304,7339,11.24,2024-02-15 22:55:00,22
1024,13864,3927,171.16,2024-02-09 11:55:00,11
1025,13009,1111,14.19,2024-02-04 23:34:00,23
1026,7683,2668,105.84,2024-01-06 15:46:00,15
1027,9041,2550,18.95,2024-01-29 06:38:00,6
1028,12434,4932,86.06,2024-01-02 17:21:00,17
1029,24788,3598,62.33,2024-02-21 11:05:00,11
1030,23636,2452,83.65,2024-02-10 04:04:00,4
1031,13598,1598,111.34,2024-02-15 22:54:00,22
1032,7739,422,67.51,2024-01-08 16:03:00,16
1033,9429,258,87.61,2024-03-30 08:06:00,8
1034,21542,1257,193.44,2024-02-21 23:22:00,23
1035,10453,288,204.04,2024-01-26 09:25:00,9
1036,12000,2882,482.96,2024-02-12 11:25:00,11
1037,4803,2742,15.22,2024-02-27 15:28:00,15
1038,14689,3227,271.39,2024-01-03 15:21:00,15
